m,r1,r2,mrec_map,mrec_ml,N0
1,-0.823,1.337,1,1,0.75
0,1.464,0.809,0,0,0.75
1,-1.199,1.637,1,1,0.75
1,-0.608,1.633,1,1,0.75
3,0.61,0.601,0,0,0.75
2,-0.476,-0.949,2,2,0.75
2,-1.067,-1.08,2,2,0.75
1,-0.2,1.518,1,1,0.75
1,-1.099,0.484,1,1,0.75
0,1.303,0.405,3,0,0.75
2,-1.034,-0.025,1,2,0.75
1,-1.165,-0.354,2,2,0.75
2,-0.604,-0.66,2,2,0.75
1,-0.339,1.706,1,1,0.75
3,0.594,-0.494,3,3,0.75
3,-0.011,-1.301,3,2,0.75
1,-0.954,0.719,1,1,0.75
1,-0.631,0.142,1,1,0.75
1,0.389,1.213,1,0,0.75
1,-0.325,-0.214,1,2,0.75
0,0.712,1.075,0,0,0.75
2,-0.732,-0.651,2,2,0.75
1,-1.328,1.213,1,1,0.75
3,0.958,-0.848,3,3,0.75
3,-0.16,-0.816,3,2,0.75
3,-0.084,-0.921,3,2,0.75
2,-1.806,-1.812,2,2,0.75
3,0.719,0.245,3,0,0.75
2,-0.825,-1.367,2,2,0.75
2,-0.002,-1.452,3,2,0.75
3,0.73,0.184,3,0,0.75
3,0.449,-1.206,3,3,0.75
3,0.252,-0.839,3,3,0.75
1,-0.03,1.263,1,1,0.75
3,1.448,-0.155,3,3,0.75
1,-0.551,0.515,1,1,0.75
1,-1.242,0.08,1,1,0.75
3,1.611,-0.09,3,3,0.75
3,-0.099,0.193,1,1,0.75
1,-0.344,1.07,1,1,0.75
3,-0.307,-0.595,2,2,0.75
3,0.334,-0.128,3,3,0.75
1,-0.672,1.58,1,1,0.75
1,-1.716,1.752,1,1,0.75
1,0.185,0.492,1,0,0.75
1,-0.873,0.235,1,1,0.75
3,0.456,-0.451,3,3,0.75
2,-1.53,-0.151,1,2,0.75
3,1.325,-1.331,3,3,0.75
1,-1.644,0.154,1,1,0.75
1,-0.278,0.294,1,1,0.75
1,-0.698,0.2,1,1,0.75
1,-1.755,-0.656,2,2,0.75
3,0.282,-0.683,3,3,0.75
2,-0.589,-1.334,2,2,0.75
1,-0.88,0.967,1,1,0.75
2,0.014,-0.698,3,3,0.75
3,0.312,0.07,3,0,0.75
3,1.683,-0.024,3,3,0.75
3,1.136,-0.539,3,3,0.75
3,1.766,-0.731,3,3,0.75
2,-0.499,-0.504,2,2,0.75
3,-0.744,-0.554,2,2,0.75
3,0.055,-0.767,3,3,0.75
1,-0.285,1.935,1,1,0.75
1,-1.022,2.003,1,1,0.75
1,-1.125,1.551,1,1,0.75
2,-1.31,-1.442,2,2,0.75
3,1.805,-0.651,3,3,0.75
2,-0.633,-1.332,2,2,0.75
3,1.669,-1.772,3,3,0.75
3,0.716,0.497,0,0,0.75
3,0.072,-1.235,3,3,0.75
1,-0.529,0.1,1,1,0.75
1,-0.113,0.438,1,1,0.75
3,0.025,-0.032,3,3,0.75
0,0.449,0.721,1,0,0.75
3,0.544,-1.664,3,3,0.75
3,0.799,-0.535,3,3,0.75
1,0.495,0.296,3,0,0.75
3,0.589,-0.492,3,3,0.75
0,-0.054,0.731,1,1,0.75
1,-1.739,0.865,1,1,0.75
1,-0.504,1.275,1,1,0.75
2,-1.512,0.252,1,1,0.75
2,-0.769,-0.297,2,2,0.75
3,1.341,-0.056,3,3,0.75
3,1.034,-2.245,3,3,0.75
3,-0.457,-0.171,1,2,0.75
0,0.266,1.209,1,0,0.75
2,0.168,-1.009,3,3,0.75
1,0.035,0.373,1,0,0.75
0,-0.159,0.857,1,1,0.75
1,-1.249,1.313,1,1,0.75
2,-0.567,0.256,1,1,0.75
1,-1.677,0.597,1,1,0.75
2,-0.261,-1.629,3,2,0.75
3,0.663,-1.189,3,3,0.75
3,0.614,-2.344,3,3,0.75
1,-0.007,1.202,1,1,0.75
3,0.42,-1.131,3,3,0.75
2,-1.07,-0.581,2,2,0.75
3,1.399,-0.384,3,3,0.75
1,-1.124,1.227,1,1,0.75
1,-0.574,0.708,1,1,0.75
1,-0.903,0.918,1,1,0.75
3,0.454,-1.253,3,3,0.75
1,-1.213,-0.334,2,2,0.75
1,-0.039,1.036,1,1,0.75
2,-0.236,-1.593,3,2,0.75
1,-0.029,-0.973,3,2,0.75
3,1.373,-1.052,3,3,0.75
1,-0.844,-0.641,2,2,0.75
3,-0.941,-1.808,2,2,0.75
3,0.757,-0.172,3,3,0.75
1,-0.433,0.024,1,1,0.75
3,0.599,-1.869,3,3,0.75
3,0.604,-0.853,3,3,0.75
1,-0.358,0.585,1,1,0.75
3,-0.481,0.751,1,1,0.75
1,-0.947,1.652,1,1,0.75
1,-0.158,0.715,1,1,0.75
1,-0.827,0.202,1,1,0.75
1,-0.4,1.71,1,1,0.75
1,0.295,0.533,1,0,0.75
3,0.683,-0.968,3,3,0.75
2,-1.714,0.08,1,1,0.75
3,1.21,-1.487,3,3,0.75
3,0.656,-1.393,3,3,0.75
1,-0.54,0.526,1,1,0.75
1,-0.793,0.272,1,1,0.75
1,-1.324,0.1,1,1,0.75
1,-0.492,1.012,1,1,0.75
3,1.691,-0.209,3,3,0.75
3,1.47,-0.326,3,3,0.75
1,0.473,0.877,1,0,0.75
1,-0.924,0.863,1,1,0.75
1,-1.566,1.402,1,1,0.75
0,1.285,0.311,3,0,0.75
1,-1.285,-0.325,2,2,0.75
1,-1.042,0.974,1,1,0.75
1,-0.8,0.691,1,1,0.75
1,-0.892,0.656,1,1,0.75
3,0.454,0.143,3,0,0.75
3,0.341,-0.704,3,3,0.75
3,1.211,-0.49,3,3,0.75
1,-0.462,0.293,1,1,0.75
2,-0.318,0.148,1,1,0.75
3,0.32,-0.751,3,3,0.75
1,-0.364,1.335,1,1,0.75
1,-0.408,0.834,1,1,0.75
1,-0.045,-0.123,3,2,0.75
2,0.147,0.205,1,0,0.75
1,-1.079,0.175,1,1,0.75
3,0.338,-1.02,3,3,0.75
1,-1.601,0.79,1,1,0.75
3,0.835,-1.559,3,3,0.75
0,0.946,0.696,0,0,0.75
3,0.86,-0.064,3,3,0.75
1,-1.059,0.262,1,1,0.75
2,0.46,-1.68,3,3,0.75
3,1.282,-1.323,3,3,0.75
2,-0.28,0.168,1,1,0.75
3,0.157,0.027,3,0,0.75
2,-1.137,-0.53,2,2,0.75
1,0.125,0.966,1,0,0.75
3,-0.064,0.198,1,1,0.75
1,-0.056,0.607,1,1,0.75
3,-0.183,-0.538,3,2,0.75
3,1.133,-0.16,3,3,0.75
1,-0.541,0.976,1,1,0.75
3,0.152,-0.881,3,3,0.75
3,2.205,-1.94,3,3,0.75
1,0.695,0.314,3,0,0.75
3,1.407,-0.179,3,3,0.75
1,0.937,0.608,0,0,0.75
3,-0.939,-1.198,2,2,0.75
1,-0.349,0.165,1,1,0.75
0,0.426,0.104,3,0,0.75
1,-0.585,1.307,1,1,0.75
2,-0.359,0.115,1,1,0.75
3,0.621,-0.643,3,3,0.75
3,1.167,-1.01,3,3,0.75
1,-0.242,1.05,1,1,0.75
1,-1.39,1.14,1,1,0.75
1,-1.696,0.367,1,1,0.75
1,-0.678,0.67,1,1,0.75
1,-0.555,0.984,1,1,0.75
3,1.175,-0.772,3,3,0.75
1,-0.324,1.169,1,1,0.75
1,-0.352,-0.041,1,2,0.75
3,0.986,-1.256,3,3,0.75
1,-0.397,0.656,1,1,0.75
1,0.126,-0.327,3,3,0.75
3,0.677,-1.037,3,3,0.75
3,0.913,-1.603,3,3,0.75
1,-0.478,0.727,1,1,0.75
3,1.184,-0.457,3,3,0.75
1,-0.792,1.844,1,1,0.75
2,-1.168,-0.006,1,2,0.75
1,-0.648,1.712,1,1,0.75
3,0.117,-0.389,3,3,0.75
3,1.326,-0.589,3,3,0.75
2,-1.269,-0.513,2,2,0.75
3,0.312,-0.754,3,3,0.75
1,0.165,0.741,1,0,0.75
1,-0.235,0.568,1,1,0.75
0,1.245,0.495,0,0,0.75
3,0.843,-0.944,3,3,0.75
3,0.642,-0.405,3,3,0.75
3,1.865,-0.283,3,3,0.75
3,1.406,-0.122,3,3,0.75
2,-0.949,-1.855,2,2,0.75
3,0.462,-1.084,3,3,0.75
3,0.882,-0.756,3,3,0.75
2,-1.032,-0.976,2,2,0.75
1,-2.026,0.159,1,1,0.75
3,-0.134,-0.554,3,2,0.75
1,-1.177,1.96,1,1,0.75
3,0.875,-1.259,3,3,0.75
3,1.206,-0.754,3,3,0.75
1,-0.918,1.145,1,1,0.75
1,0.373,1.151,1,0,0.75
0,-0.346,1.287,1,1,0.75
3,1.107,-0.838,3,3,0.75
1,-1.383,1.685,1,1,0.75
2,-1.2,-1.509,2,2,0.75
3,0.691,-0.314,3,3,0.75
1,0.54,1.94,0,0,0.75
1,-0.869,0.017,1,1,0.75
1,0.297,0.98,1,0,0.75
1,-1.251,0.873,1,1,0.75
1,-1.212,0.032,1,1,0.75
1,-0.543,1.02,1,1,0.75
1,-0.343,0.372,1,1,0.75
1,-1.082,0.44,1,1,0.75
1,-1.399,0.858,1,1,0.75
0,1.216,1.515,0,0,0.75
3,1.494,-0.701,3,3,0.75
3,0.505,0.916,0,0,0.75
1,-0.868,0.319,1,1,0.75
2,0.252,-0.947,3,3,0.75
2,-0.267,-0.805,3,2,0.75
1,0.258,0.479,1,0,0.75
1,-1.167,-0.091,1,2,0.75
1,-0.896,1.112,1,1,0.75
3,0.75,-0.853,3,3,0.75
1,-0.871,-0.301,2,2,0.75
3,0.912,-1.685,3,3,0.75
1,-2,0.548,1,1,0.75
1,-0.422,0.621,1,1,0.75
3,0.25,-1.222,3,3,0.75
3,0.268,-0.731,3,3,0.75
2,-0.315,-0.35,2,2,0.75
3,0.527,-0.088,3,3,0.75
1,-1.254,0.807,1,1,0.75
1,-1.271,-0.204,1,2,0.75
1,-1.385,0.767,1,1,0.75
3,0.482,0.507,0,0,0.75
1,-1.144,1.267,1,1,0.75
3,0.628,-0.79,3,3,0.75
3,1.001,-0.612,3,3,0.75
1,-1.798,0.45,1,1,0.75
0,0.373,1.413,1,0,0.75
1,-1.093,0.752,1,1,0.75
1,-0.291,0.712,1,1,0.75
3,-0.168,-1.575,3,2,0.75
1,-1.302,0.903,1,1,0.75
1,-0.274,0.87,1,1,0.75
3,1.175,0.637,0,0,0.75
3,0.606,0.656,0,0,0.75
3,0.463,-1.167,3,3,0.75
1,-0.63,1.696,1,1,0.75
3,0.48,-1.184,3,3,0.75
1,-0.356,0.416,1,1,0.75
3,0.277,-0.953,3,3,0.75
1,-0.634,0.207,1,1,0.75
3,1.249,-0.142,3,3,0.75
1,-1.371,1.042,1,1,0.75
1,-0.528,1.487,1,1,0.75
3,1.258,0.772,0,0,0.75
1,0.812,0.175,3,0,0.75
1,-0.358,-0.042,1,2,0.75
3,-0.195,-1.195,3,2,0.75
2,-0.735,-0.691,2,2,0.75
3,1.107,-0.981,3,3,0.75
3,1.151,-0.285,3,3,0.75
2,0.925,-0.576,3,3,0.75
0,0.517,1.893,0,0,0.75
2,-1.192,-0.709,2,2,0.75
2,-0.574,-0.569,2,2,0.75
3,0.226,-2.155,3,3,0.75
3,2.022,0.131,3,0,0.75
2,0.046,-0.554,3,3,0.75
1,-0.214,0.966,1,1,0.75
0,0.917,-0.157,3,3,0.75
1,-0.705,1.375,1,1,0.75
2,-0.3,-0.954,2,2,0.75
3,1.083,-0.279,3,3,0.75
1,-1.862,0.664,1,1,0.75
3,1.284,-1.625,3,3,0.75
1,-0.465,1.337,1,1,0.75
1,-0.402,1.151,1,1,0.75
3,-0.091,-1.546,3,2,0.75
1,-0.547,1.284,1,1,0.75
3,0.319,-0.173,3,3,0.75
2,-0.229,-0.361,3,2,0.75
3,1.03,0.581,0,0,0.75
3,1.673,0.088,3,0,0.75
1,-1.057,1.282,1,1,0.75
3,0.929,-0.348,3,3,0.75
1,-0.282,0.839,1,1,0.75
1,0.073,0.706,1,0,0.75
3,-0.401,-0.886,2,2,0.75
2,-0.205,-0.881,3,2,0.75
3,0.234,-1.037,3,3,0.75
1,-0.59,0.795,1,1,0.75
3,0.33,-0.516,3,3,0.75
3,0.933,-1.031,3,3,0.75
2,-1.681,-0.227,1,2,0.75
2,-0.21,-0.014,1,2,0.75
1,-0.126,1.548,1,1,0.75
3,0.05,-1.273,3,3,0.75
1,-0.679,0.824,1,1,0.75
3,1.116,-0.156,3,3,0.75
3,1.086,-0.905,3,3,0.75
1,-0.521,0.602,1,1,0.75
1,-0.787,1.011,1,1,0.75
0,0.586,1.148,0,0,0.75
1,-1.502,0.354,1,1,0.75
1,-1.279,0.808,1,1,0.75
1,-1.333,1.186,1,1,0.75
1,-0.126,-0.142,3,2,0.75
2,-0.154,-0.22,3,2,0.75
0,0.323,0.583,1,0,0.75
3,1.402,-0.786,3,3,0.75
1,-0.108,0.296,1,1,0.75
3,1.453,0.633,0,0,0.75
1,-0.159,-0.84,3,2,0.75
1,-0.553,0.484,1,1,0.75
1,-1.82,1.294,1,1,0.75
3,0.056,-1.564,3,3,0.75
2,-0.122,0.037,1,1,0.75
1,-0.42,-0.246,1,2,0.75
0,0.422,1.133,1,0,0.75
3,1.124,-0.547,3,3,0.75
3,0.665,-1.684,3,3,0.75
3,0.603,-0.404,3,3,0.75
1,-1.05,1.24,1,1,0.75
3,0.049,-1.28,3,3,0.75
3,1.431,-1.213,3,3,0.75
1,0.763,1.91,0,0,0.75
2,-0.999,-1.52,2,2,0.75
3,1.03,-1.078,3,3,0.75
1,-0.768,-0.992,2,2,0.75
1,-0.158,0.468,1,1,0.75
3,1.531,-0.732,3,3,0.75
1,-0.668,0.484,1,1,0.75
3,1.757,-1.262,3,3,0.75
1,-1.748,-0.114,1,2,0.75
3,1.469,-0.022,3,3,0.75
1,-1.135,0.693,1,1,0.75
3,1.398,-0.64,3,3,0.75
2,-0.24,-1.203,3,2,0.75
2,-1.183,-1.011,2,2,0.75
3,0.441,-0.381,3,3,0.75
0,0.897,1.71,0,0,0.75
3,1.197,-0.192,3,3,0.75
1,-0.107,0.54,1,1,0.75
3,0.784,-0.965,3,3,0.75
1,-0.036,1.246,1,1,0.75
3,0.89,-0.484,3,3,0.75
1,0.377,1.776,1,0,0.75
1,-0.427,-0.232,1,2,0.75
3,1.69,-0.209,3,3,0.75
3,0.534,-1.294,3,3,0.75
0,0.564,1.863,0,0,0.75
3,0.819,-1.182,3,3,0.75
1,-1.741,0.817,1,1,0.75
3,0.371,-0.676,3,3,0.75
1,-0.852,0.084,1,1,0.75
3,0.099,-0.481,3,3,0.75
1,-0.598,0.691,1,1,0.75
3,1.065,-1.425,3,3,0.75
1,-0.854,2.138,1,1,0.75
3,0.854,-0.363,3,3,0.75
0,0.618,0.506,0,0,0.75
3,0.309,0.277,3,0,0.75
3,1.79,-0.581,3,3,0.75
0,1.027,0.463,3,0,0.75
1,-1.497,1.753,1,1,0.75
0,1.53,0.856,0,0,0.75
1,-0.476,0.859,1,1,0.75
1,-1.267,0.09,1,1,0.75
1,0.182,0.361,1,0,0.75
3,0.02,-1.174,3,3,0.75
1,-0.611,1.198,1,1,0.75
1,-0.941,1.163,1,1,0.75
1,-0.625,0.916,1,1,0.75
2,-0.696,-1.017,2,2,0.75
1,-0.448,1.252,1,1,0.75
3,0.288,-0.278,3,3,0.75
1,-1.065,1.195,1,1,0.75
1,-0.223,0.041,1,1,0.75
3,0.538,-1.212,3,3,0.75
3,0.352,-0.03,3,3,0.75
3,0.318,-0.351,3,3,0.75
0,0.736,0.331,3,0,0.75
2,-1.277,-1.196,2,2,0.75
3,1.044,-0.81,3,3,0.75
2,-0.401,-0.525,2,2,0.75
3,0.405,-0.92,3,3,0.75
3,0.922,-0.593,3,3,0.75
3,-0.234,-0.801,3,2,0.75
3,1.607,-0.468,3,3,0.75
3,0.365,-0.039,3,3,0.75
2,-0.613,-0.644,2,2,0.75
2,-0.905,-0.905,2,2,0.75
1,-1.06,1.065,1,1,0.75
1,-1.539,0.921,1,1,0.75
3,0.742,-1.458,3,3,0.75
1,-0.762,1.07,1,1,0.75
0,1.057,0.456,3,0,0.75
0,0.795,1.009,0,0,0.75
3,0.424,-0.335,3,3,0.75
3,-1.048,-1.65,2,2,0.75
3,0.852,-0.823,3,3,0.75
3,0.943,-1.104,3,3,0.75
3,0.13,0.529,1,0,0.75
3,0.917,-1.423,3,3,0.75
3,0.056,0.246,1,0,0.75
2,-0.896,-0.16,1,2,0.75
3,-0.23,-0.814,3,2,0.75
1,-1.114,1.972,1,1,0.75
3,1.416,-0.34,3,3,0.75
3,0.799,-0.836,3,3,0.75
3,1.895,-0.804,3,3,0.75
3,1.443,-0.715,3,3,0.75
1,-0.763,1.098,1,1,0.75
3,0.901,-1.059,3,3,0.75
1,-1.66,2.013,1,1,0.75
0,1.755,-0.309,3,3,0.75
1,-1.129,1.832,1,1,0.75
3,0.61,-0.476,3,3,0.75
3,0.802,-0.607,3,3,0.75
3,1.919,-0.421,3,3,0.75
3,0.749,-0.974,3,3,0.75
1,-1.698,0.668,1,1,0.75
1,0.031,1.248,1,0,0.75
3,0.554,-1.389,3,3,0.75
1,-0.404,0.849,1,1,0.75
1,-1.533,1.118,1,1,0.75
3,0.123,-0.583,3,3,0.75
2,-1.594,-0.964,2,2,0.75
1,-1.178,0.625,1,1,0.75
1,-0.792,0.112,1,1,0.75
3,-0.205,-1.895,3,2,0.75
3,0.356,-0.997,3,3,0.75
3,0.213,-1.493,3,3,0.75
1,-0.352,0.511,1,1,0.75
3,1.658,-0.848,3,3,0.75
1,-1.577,0.64,1,1,0.75
2,-1.126,-0.874,2,2,0.75
1,-0.105,0.187,1,1,0.75
1,-1.183,-0.809,2,2,0.75
3,0.298,-0.342,3,3,0.75
2,-0.786,-0.95,2,2,0.75
2,-1.244,-1.12,2,2,0.75
1,-0.099,1.412,1,1,0.75
3,0.799,-0.186,3,3,0.75
3,0.507,-1.116,3,3,0.75
1,-1.212,0.853,1,1,0.75
1,0.431,0.418,3,0,0.75
1,-0.99,1.039,1,1,0.75
1,-0.585,-0.363,2,2,0.75
1,-1.023,1.265,1,1,0.75
2,-1.398,-0.747,2,2,0.75
2,-0.524,-0.374,2,2,0.75
1,-1.693,1.062,1,1,0.75
1,-1.469,1.111,1,1,0.75
1,-0.945,0.477,1,1,0.75
1,-0.213,0.178,1,1,0.75
1,-0.226,1.302,1,1,0.75
3,-0.531,-0.682,2,2,0.75
1,-0.572,0.09,1,1,0.75
2,-1.69,-1.193,2,2,0.75
0,0.772,1.883,0,0,0.75
3,0.72,-1.117,3,3,0.75
1,-1.392,0.71,1,1,0.75
3,0.4,-0.683,3,3,0.75
2,0.187,-0.586,3,3,0.75
3,0.34,-1.015,3,3,0.75
2,-0.038,0.017,1,1,0.75
3,1.304,-0.326,3,3,0.75
2,-1.488,-0.41,2,2,0.75
0,1.109,0.416,3,0,0.75
1,-0.185,-0.229,3,2,0.75
3,0.51,-0.078,3,3,0.75
3,0.373,-1.658,3,3,0.75
3,1.019,-0.773,3,3,0.75
2,-0.565,-1.2,2,2,0.75
3,1.644,-1.515,3,3,0.75
1,-0.377,1.448,1,1,0.75
1,-0.533,0.865,1,1,0.75
3,1.192,-1.531,3,3,0.75
3,1.78,-1.154,3,3,0.75
1,-1.186,1.184,1,1,0.75
3,0.9,-1.003,3,3,0.75
1,-0.05,0.552,1,1,0.75
1,-1.173,0.171,1,1,0.75
1,-0.384,0.213,1,1,0.75
1,-1.219,1.881,1,1,0.75
3,0.432,0.508,1,0,0.75
1,0.348,0.014,3,0,0.75
1,-0.458,0.027,1,1,0.75
1,-1.076,0.46,1,1,0.75
1,-0.086,0.044,1,1,0.75
2,0.215,-0.407,3,3,0.75
3,1.035,-0.169,3,3,0.75
1,-1.06,0.412,1,1,0.75
3,0.176,-0.176,3,3,0.75
1,-1.456,0.583,1,1,0.75
3,0.719,-0.849,3,3,0.75
1,-0.212,0.561,1,1,0.75
1,-0.509,0.181,1,1,0.75
3,-0.21,0.326,1,1,0.75
1,-0.768,1.476,1,1,0.75
1,0.176,0.43,1,0,0.75
1,-1.637,1.23,1,1,0.75
3,1.25,-1.557,3,3,0.75
1,-0.881,1.487,1,1,0.75
3,0.701,-1.054,3,3,0.75
3,0.439,-0.297,3,3,0.75
1,-1.415,1.124,1,1,0.75
1,0.107,1.401,1,0,0.75
0,-0.031,0.992,1,1,0.75
3,0.567,-1.924,3,3,0.75
1,-0.589,0.712,1,1,0.75
1,-0.916,0.216,1,1,0.75
1,-0.751,0.049,1,1,0.75
1,-0.985,0.228,1,1,0.75
1,-0.545,1.193,1,1,0.75
2,-1.027,-1.828,2,2,0.75
0,1.18,-0.157,3,3,0.75
2,-0.352,-0.324,2,2,0.75
0,-0.391,-0.268,1,2,0.75
3,0.971,-0.676,3,3,0.75
3,-0.09,-2.17,3,2,0.75
2,0.14,-0.455,3,3,0.75
1,-1.534,1.015,1,1,0.75
1,0.437,-0.814,3,3,0.75
2,-0.865,-0.17,1,2,0.75
1,0.357,1.211,1,0,0.75
2,-1.405,-0.437,2,2,0.75
1,-1.237,-0.278,1,2,0.75
1,-0.084,0.16,1,1,0.75
1,-0.735,0.949,1,1,0.75
3,1.37,-1.307,3,3,0.75
1,-2.079,1.232,1,1,0.75
3,0.421,-1.13,3,3,0.75
2,-1.208,-0.372,2,2,0.75
1,-1.709,0.415,1,1,0.75
0,0.839,-0.367,3,3,0.75
1,0.362,-0.022,3,3,0.75
3,0.699,-0.999,3,3,0.75
1,-1.132,0.881,1,1,0.75
1,-0.469,0.36,1,1,0.75
2,0.151,-0.337,3,3,0.75
1,-0.192,1.046,1,1,0.75
3,1.093,-0.714,3,3,0.75
2,0.44,-0.439,3,3,0.75
3,-0.602,-0.429,2,2,0.75
1,-0.164,-0.056,1,2,0.75
1,-0.452,0.099,1,1,0.75
1,-0.389,0.753,1,1,0.75
1,-1.598,0.249,1,1,0.75
0,1.053,-0.021,3,3,0.75
3,0.751,-0.052,3,3,0.75
1,-1.828,-0.418,2,2,0.75
1,0.303,1.016,1,0,0.75
1,-0.169,0.793,1,1,0.75
2,-0.781,-0.205,1,2,0.75
3,-0.321,-0.694,2,2,0.75
3,0.81,-1.492,3,3,0.75
1,-1.147,0.621,1,1,0.75
3,0.526,-1.119,3,3,0.75
3,2.099,-0.841,3,3,0.75
1,-1.163,1.297,1,1,0.75
0,-0.079,0.252,1,1,0.75
1,-0.419,0.198,1,1,0.75
1,-0.441,0.598,1,1,0.75
1,-1.266,0.278,1,1,0.75
1,-1.297,-0.902,2,2,0.75
0,1.483,1.365,0,0,0.75
3,-0.716,-0.727,2,2,0.75
1,-2.018,-0.318,2,2,0.75
3,1.573,-2.258,3,3,0.75
3,0.774,-0.741,3,3,0.75
3,0.896,-0.751,3,3,0.75
1,-1.677,0.956,1,1,0.75
3,1.08,-0.315,3,3,0.75
1,-0.796,1.702,1,1,0.75
3,1.073,-1.522,3,3,0.75
3,1.027,-1.289,3,3,0.75
3,0.24,-0.468,3,3,0.75
1,0.523,-0.285,3,3,0.75
1,-0.22,0.099,1,1,0.75
1,-0.469,0.193,1,1,0.75
2,-1.006,-1.074,2,2,0.75
0,1.574,0.672,0,0,0.75
1,-0.634,0.67,1,1,0.75
0,0.648,1.497,0,0,0.75
3,0.812,-0.457,3,3,0.75
3,0.973,1.72,0,0,0.75
3,0.133,-0.762,3,3,0.75
2,-0.362,0.039,1,1,0.75
3,0.564,-0.58,3,3,0.75
2,-0.006,-0.034,3,2,0.75
3,0.876,-0.832,3,3,0.75
3,0.141,-1.426,3,3,0.75
3,0.444,-0.375,3,3,0.75
3,0.988,-1.424,3,3,0.75
2,-0.344,-0.419,2,2,0.75
1,-1.547,1.259,1,1,0.75
1,-0.156,1.831,1,1,0.75
3,1.148,-0.164,3,3,0.75
1,-0.64,-0.258,1,2,0.75
3,1.824,-1.38,3,3,0.75
3,-0.115,-0.634,3,2,0.75
3,0.434,-0.863,3,3,0.75
0,1.149,0.902,0,0,0.75
3,0.249,-0.564,3,3,0.75
1,0.128,0.58,1,0,0.75
1,-0.126,0.665,1,1,0.75
3,-0.417,-0.079,1,2,0.75
1,-1.116,0.057,1,1,0.75
1,-1.069,0.386,1,1,0.75
1,-0.605,0.672,1,1,0.75
2,-0.189,-1.034,3,2,0.75
3,1.554,-1.03,3,3,0.75
3,1.508,-1.339,3,3,0.75
3,0.41,-0.027,3,3,0.75
3,-0.56,-0.411,2,2,0.75
1,-1.055,0.224,1,1,0.75
3,-0.033,-1.505,3,2,0.75
3,1.429,-1.656,3,3,0.75
3,0.419,-1.663,3,3,0.75
3,0.399,-0.669,3,3,0.75
3,0.638,-0.829,3,3,0.75
1,-1.116,1.636,1,1,0.75
0,1.418,1.412,0,0,0.75
1,-1.116,0.422,1,1,0.75
1,-0.764,1.067,1,1,0.75
2,0.299,-0.99,3,3,0.75
1,-1.271,1.109,1,1,0.75
3,-0.17,-1.055,3,2,0.75
1,-0.572,0.919,1,1,0.75
3,0.988,-0.608,3,3,0.75
0,0.719,1.094,0,0,0.75
3,1.534,-1.203,3,3,0.75
3,0.928,0.275,3,0,0.75
1,-1.134,1.013,1,1,0.75
1,-0.874,1.253,1,1,0.75
1,-1.105,0.374,1,1,0.75
3,1.899,-1.245,3,3,0.75
3,0.187,-0.25,3,3,0.75
2,-1.005,-1.039,2,2,0.75
1,-0.518,0.566,1,1,0.75
1,-0.76,-0.15,1,2,0.75
0,-0.125,0.853,1,1,0.75
2,-1.276,-0.336,2,2,0.75
3,0.535,-0.863,3,3,0.75
1,-0.462,-0.099,1,2,0.75
1,-1.999,-0.246,1,2,0.75
1,-0.106,1.204,1,1,0.75
3,0.364,-1.541,3,3,0.75
3,0.507,-0.783,3,3,0.75
3,0.28,-0.289,3,3,0.75
3,0.757,-0.937,3,3,0.75
2,-1.69,-0.126,1,2,0.75
1,0.614,0.877,0,0,0.75
2,-1.024,0.545,1,1,0.75
1,-0.063,0.288,1,1,0.75
3,1.268,-1.045,3,3,0.75
1,-0.585,0.436,1,1,0.75
3,0.746,-0.892,3,3,0.75
3,0.274,-0.789,3,3,0.75
3,-0.168,-0.514,3,2,0.75
3,0.144,-1.564,3,3,0.75
0,0.129,0.211,1,0,0.75
1,-1.106,0.364,1,1,0.75
2,-1.251,-0.035,1,2,0.75
0,1.034,1.026,0,0,0.75
1,-1.112,0.73,1,1,0.75
2,-1.218,-0.62,2,2,0.75
1,-0.569,1.591,1,1,0.75
3,-0.324,-2.393,2,2,0.75
3,0.952,0.315,3,0,0.75
1,-1.228,-0.879,2,2,0.75
2,-0.256,-0.225,1,2,0.75
3,0.654,-0.332,3,3,0.75
1,-0.704,-0.252,1,2,0.75
3,2.498,-1.313,3,3,0.75
3,0.661,-0.025,3,3,0.75
2,-0.4,0.132,1,1,0.75
3,0.233,-0.344,3,3,0.75
1,-1.207,0.16,1,1,0.75
1,-0.561,0.078,1,1,0.75
1,0.132,0.531,1,0,0.75
2,-1.033,-0.758,2,2,0.75
1,-1.149,0.676,1,1,0.75
3,0.132,-0.68,3,3,0.75
1,-1.182,1.067,1,1,0.75
1,-1.524,0.975,1,1,0.75
1,-1.155,0.74,1,1,0.75
3,0.012,-1.311,3,3,0.75
1,-0.408,0.825,1,1,0.75
3,3.707,-0.444,3,3,0.75
1,-0.402,0.557,1,1,0.75
0,-0.142,1.065,1,1,0.75
1,-0.051,0.539,1,1,0.75
1,-0.992,1.637,1,1,0.75
0,0.315,0.187,3,0,0.75
1,-0.328,0.294,1,1,0.75
3,0.577,-0.866,3,3,0.75
3,1.017,-0.41,3,3,0.75
3,0.545,0.017,3,0,0.75
2,-1.537,-0.886,2,2,0.75
3,-0.02,-0.547,3,2,0.75
3,-0.05,-0.708,3,2,0.75
3,0.616,-0.263,3,3,0.75
3,-0.196,-0.921,3,2,0.75
0,-0.123,1.109,1,1,0.75
