m,r1,r2,mrec_map,mrec_ml,N0
1,-0.237,1.184,1,1,0.25
1,-0.507,1.22,1,1,0.25
3,0.862,-0.584,3,3,0.25
3,0.61,-0.467,3,3,0.25
3,0.781,-0.766,3,3,0.25
1,-0.724,0.464,1,1,0.25
2,-0.671,-0.905,2,2,0.25
1,0.185,0.505,0,0,0.25
3,0.46,-0.971,3,3,0.25
1,-0.913,0.378,1,1,0.25
2,-0.638,-0.616,2,2,0.25
1,-0.745,1.223,1,1,0.25
0,0.979,0.925,0,0,0.25
1,-0.702,0.779,1,1,0.25
1,-0.626,0.881,1,1,0.25
3,0.372,-0.507,3,3,0.25
3,0.193,-0.847,3,3,0.25
3,0.713,-0.97,3,3,0.25
1,-0.839,0.867,1,1,0.25
2,-0.755,-1.078,2,2,0.25
0,0.129,0.695,1,0,0.25
3,0.952,-0.57,3,3,0.25
1,-0.065,0.849,1,1,0.25
3,0.743,-0.591,3,3,0.25
1,-0.885,0.557,1,1,0.25
0,0.371,1.083,0,0,0.25
3,0.463,-0.373,3,3,0.25
1,-0.338,0.875,1,1,0.25
2,-0.78,-0.944,2,2,0.25
2,-1.236,-1.249,2,2,0.25
3,0.062,-1.128,3,3,0.25
1,-1.762,0.899,1,1,0.25
3,0.32,-0.556,3,3,0.25
1,-1.095,0.819,1,1,0.25
1,-1.259,0.906,1,1,0.25
3,0.988,-1.582,3,3,0.25
1,-0.909,0.726,1,1,0.25
3,0.457,-1.114,3,3,0.25
0,0.226,0.131,3,0,0.25
1,-1.102,0.193,1,1,0.25
1,-0.456,1.072,1,1,0.25
3,0.267,-0.813,3,3,0.25
3,0.913,-0.944,3,3,0.25
2,-1.016,-1.262,2,2,0.25
1,-0.832,0.929,1,1,0.25
1,-0.773,0.677,1,1,0.25
1,-0.023,0.776,1,1,0.25
1,-0.864,0.204,1,1,0.25
1,-1.418,0.173,1,1,0.25
1,-1.062,1.268,1,1,0.25
3,0.647,-0.946,3,3,0.25
3,0.261,-0.483,3,3,0.25
3,0.622,-1.032,3,3,0.25
1,-1.057,0.946,1,1,0.25
3,0.238,-0.499,3,3,0.25
1,-0.392,1.044,1,1,0.25
3,0.771,-0.904,3,3,0.25
3,0.382,-1.067,3,3,0.25
1,-0.928,1.217,1,1,0.25
3,0.528,-0.535,3,3,0.25
0,-0.116,0.262,1,1,0.25
3,0.58,-0.037,3,3,0.25
1,-0.485,0.271,1,1,0.25
2,-0.855,-0.541,2,2,0.25
1,-0.453,0.341,1,1,0.25
3,0.425,-0.89,3,3,0.25
3,0.566,-0.799,3,3,0.25
3,1.095,-0.762,3,3,0.25
3,0.856,-1.058,3,3,0.25
1,-0.921,0.928,1,1,0.25
2,-0.123,0.134,1,1,0.25
3,0.463,-0.14,3,3,0.25
1,-0.339,0.116,1,1,0.25
2,-0.915,-0.123,2,2,0.25
3,0.907,-0.095,3,3,0.25
3,0.518,-0.642,3,3,0.25
3,0.343,-0.821,3,3,0.25
3,0.769,-0.298,3,3,0.25
2,-0.944,0.056,1,1,0.25
1,-0.346,1.034,1,1,0.25
3,0.947,-0.509,3,3,0.25
1,-1.223,1.184,1,1,0.25
1,-0.213,0.62,1,1,0.25
3,0.91,-0.224,3,3,0.25
3,1.055,-0.683,3,3,0.25
1,-0.264,0.653,1,1,0.25
1,-0.406,0.38,1,1,0.25
3,1.266,-0.327,3,3,0.25
3,0.331,-0.271,3,3,0.25
3,0.874,-0.92,3,3,0.25
3,0.62,-0.776,3,3,0.25
2,-0.205,-0.559,2,2,0.25
3,0.812,-0.472,3,3,0.25
0,0.969,1.281,0,0,0.25
1,-0.61,0.529,1,1,0.25
1,-0.885,0.192,1,1,0.25
3,0.451,-0.427,3,3,0.25
3,0.733,-0.792,3,3,0.25
1,-0.324,0.902,1,1,0.25
1,-0.521,0.625,1,1,0.25
3,0.703,-0.585,3,3,0.25
3,0.551,-1.039,3,3,0.25
3,0.91,-0.265,3,3,0.25
1,-0.65,0.886,1,1,0.25
2,-0.292,-0.977,2,2,0.25
3,-0.217,-0.123,2,2,0.25
3,0.226,-1.366,3,3,0.25
1,-1.683,0.558,1,1,0.25
2,-0.195,-0.855,2,2,0.25
0,0.498,0.679,0,0,0.25
1,-0.423,0.49,1,1,0.25
1,-0.85,0.994,1,1,0.25
1,-0.954,0.175,1,1,0.25
3,0.131,-0.849,3,3,0.25
3,0.924,-0.613,3,3,0.25
3,0.494,-0.844,3,3,0.25
3,0.917,-1.141,3,3,0.25
2,-0.725,0.06,1,1,0.25
2,-0.762,-0.389,2,2,0.25
0,0.381,0.367,0,0,0.25
1,-0.133,0.562,1,1,0.25
3,0.768,-0.744,3,3,0.25
3,0.638,-1.112,3,3,0.25
3,0.345,-0.749,3,3,0.25
3,0.685,-0.455,3,3,0.25
1,-0.556,0.62,1,1,0.25
2,-0.891,-0.499,2,2,0.25
1,-0.814,1.007,1,1,0.25
3,0.308,-0.979,3,3,0.25
1,-1.081,0.95,1,1,0.25
1,-0.915,-0.011,1,2,0.25
2,-1.141,-0.405,2,2,0.25
1,-0.864,1.417,1,1,0.25
3,0.263,0.17,0,0,0.25
1,-0.461,0.513,1,1,0.25
0,1.441,0.337,0,0,0.25
1,0.116,0.918,1,0,0.25
1,-0.946,0.744,1,1,0.25
3,0.721,-1.112,3,3,0.25
1,-1.158,1.019,1,1,0.25
1,-0.815,0.478,1,1,0.25
3,0.918,-0.728,3,3,0.25
2,-1.559,-0.524,2,2,0.25
3,0.789,-0.725,3,3,0.25
1,-0.777,1.024,1,1,0.25
1,-0.218,0.6,1,1,0.25
3,-0.06,-0.817,3,2,0.25
2,-0.411,-0.486,2,2,0.25
1,-0.92,0.952,1,1,0.25
1,-0.978,0.826,1,1,0.25
1,-0.565,-0.022,1,2,0.25
1,-0.357,0.938,1,1,0.25
1,-1.124,1.034,1,1,0.25
3,0.545,-0.052,3,3,0.25
0,0.913,0.634,0,0,0.25
3,0.178,-1.226,3,3,0.25
1,-0.045,0.601,1,1,0.25
1,-0.28,0.689,1,1,0.25
1,-1.113,0.355,1,1,0.25
1,-0.632,0.455,1,1,0.25
3,0.238,-1.153,3,3,0.25
1,-1.223,0.785,1,1,0.25
2,-0.484,-0.676,2,2,0.25
3,0.401,-0.607,3,3,0.25
1,-0.762,0.262,1,1,0.25
1,-0.018,0.865,1,1,0.25
3,0.701,0.081,3,0,0.25
2,-0.163,-0.179,2,2,0.25
1,-0.332,0.548,1,1,0.25
2,-1.102,-0.486,2,2,0.25
3,1.277,-0.919,3,3,0.25
2,-0.344,-0.581,2,2,0.25
1,-0.291,0.675,1,1,0.25
3,0.952,-0.018,3,3,0.25
0,0.818,0.932,0,0,0.25
2,-1.142,-1.082,2,2,0.25
1,-0.47,0.561,1,1,0.25
0,0.566,0.994,0,0,0.25
3,0.732,-0.65,3,3,0.25
1,-0.958,0.844,1,1,0.25
1,-0.598,1.497,1,1,0.25
0,0.506,1.425,0,0,0.25
3,0.863,-1.3,3,3,0.25
3,0.76,-0.96,3,3,0.25
3,1.305,-0.745,3,3,0.25
2,-0.248,-0.508,2,2,0.25
1,-0.439,0.519,1,1,0.25
1,-0.579,0.847,1,1,0.25
1,-1.498,0.816,1,1,0.25
0,1.17,0.374,0,0,0.25
3,0.845,-0.868,3,3,0.25
2,-0.681,-0.886,2,2,0.25
3,1.236,-0.917,3,3,0.25
2,-0.578,-0.876,2,2,0.25
3,1.147,-0.867,3,3,0.25
0,1.124,0.049,3,0,0.25
2,0.003,-0.403,3,3,0.25
1,0.067,0.257,1,0,0.25
3,1.036,-0.594,3,3,0.25
3,0.355,-0.983,3,3,0.25
3,0.822,-0.623,3,3,0.25
2,-1.334,-0.974,2,2,0.25
3,-0.164,-0.063,1,2,0.25
3,1.001,-1.019,3,3,0.25
1,0.163,0.75,0,0,0.25
1,-0.265,0.902,1,1,0.25
3,1.152,-0.268,3,3,0.25
3,0.631,-0.665,3,3,0.25
0,0.738,0.333,0,0,0.25
3,1.465,-0.448,3,3,0.25
2,-0.424,-0.51,2,2,0.25
3,0.442,-0.502,3,3,0.25
3,1.401,-0.641,3,3,0.25
2,-0.709,-1.152,2,2,0.25
1,-0.879,1.445,1,1,0.25
0,-0.126,0.724,1,1,0.25
1,-0.986,0.868,1,1,0.25
1,-0.373,0.889,1,1,0.25
3,0.493,-0.468,3,3,0.25
3,1.068,-0.785,3,3,0.25
1,-0.282,0.727,1,1,0.25
3,0.681,-0.368,3,3,0.25
1,-0.602,-0.295,2,2,0.25
3,0.175,-1.069,3,3,0.25
3,0.389,-0.375,3,3,0.25
0,0.66,0.949,0,0,0.25
0,1.11,0.834,0,0,0.25
2,-1.116,-1.139,2,2,0.25
2,-0.195,-0.989,2,2,0.25
3,0.471,-0.731,3,3,0.25
1,-0.077,1.106,1,1,0.25
3,0.972,-0.56,3,3,0.25
1,-0.331,0.889,1,1,0.25
2,-1.006,-0.95,2,2,0.25
3,0.347,-0.696,3,3,0.25
2,-0.477,-1.004,2,2,0.25
1,-0.527,0.383,1,1,0.25
3,0.437,-0.953,3,3,0.25
1,-1.061,0.68,1,1,0.25
2,0.093,-0.76,3,3,0.25
2,0.15,-0.13,3,3,0.25
1,-0.724,0.458,1,1,0.25
1,-0.617,0.665,1,1,0.25
1,-0.992,1.453,1,1,0.25
1,-1.303,0.439,1,1,0.25
3,0.498,-1.088,3,3,0.25
1,-0.148,0.483,1,1,0.25
1,-0.978,1.233,1,1,0.25
3,0.69,-0.863,3,3,0.25
3,0.522,-0.65,3,3,0.25
3,0.792,-1.003,3,3,0.25
3,0.121,-0.375,3,3,0.25
1,-0.496,0.532,1,1,0.25
3,0.597,-0.14,3,3,0.25
2,-0.918,-1.725,2,2,0.25
3,0.423,-0.596,3,3,0.25
3,0.771,-0.409,3,3,0.25
1,-0.777,0.669,1,1,0.25
1,-1.077,0.58,1,1,0.25
3,0.942,-0.951,3,3,0.25
1,-0.873,0.673,1,1,0.25
1,-1.427,1.132,1,1,0.25
3,0.846,-0.603,3,3,0.25
1,-0.739,0.37,1,1,0.25
3,0.569,-1.042,3,3,0.25
3,0.665,-0.442,3,3,0.25
1,-0.399,0.796,1,1,0.25
2,-0.895,-0.986,2,2,0.25
0,0.495,0.653,0,0,0.25
1,-0.256,1.646,1,1,0.25
3,0.534,-1.253,3,3,0.25
0,0.507,0.832,0,0,0.25
3,1.063,-0.482,3,3,0.25
1,0.101,0.474,1,0,0.25
3,1.119,-0.625,3,3,0.25
1,-1.001,0.385,1,1,0.25
1,-1.016,0.192,1,1,0.25
2,-1.014,-0.132,2,2,0.25
1,-0.483,1.307,1,1,0.25
1,-0.755,0.108,1,1,0.25
1,-0.692,0.09,1,1,0.25
3,0.642,-0.747,3,3,0.25
3,1.315,-0.494,3,3,0.25
1,-0.768,1.48,1,1,0.25
1,-0.046,1.454,1,1,0.25
3,0.695,-0.639,3,3,0.25
2,-0.595,-1.584,2,2,0.25
3,0.918,-1.356,3,3,0.25
1,-0.573,0.491,1,1,0.25
3,0.273,-0.485,3,3,0.25
1,-0.59,0.178,1,1,0.25
2,-0.001,-0.74,3,2,0.25
3,0.946,-0.256,3,3,0.25
3,0.235,-0.664,3,3,0.25
1,-0.474,0.938,1,1,0.25
1,-0.305,0.254,1,1,0.25
0,0.056,-0.064,3,3,0.25
3,1.439,-0.669,3,3,0.25
3,0.721,-0.391,3,3,0.25
3,0.589,-0.27,3,3,0.25
1,-1.401,0.248,1,1,0.25
3,0.109,-0.829,3,3,0.25
3,0.859,-0.524,3,3,0.25
3,0.625,-0.668,3,3,0.25
1,-0.919,0.8,1,1,0.25
3,1.015,-1.12,3,3,0.25
2,-0.387,-0.542,2,2,0.25
1,-0.523,1.346,1,1,0.25
1,-0.396,0.732,1,1,0.25
3,0.88,-0.77,3,3,0.25
1,-0.928,0.586,1,1,0.25
1,-0.986,0.706,1,1,0.25
1,-0.452,1.265,1,1,0.25
1,-1.008,0.174,1,1,0.25
2,-0.69,-0.953,2,2,0.25
2,-1.067,-0.622,2,2,0.25
1,-0.869,1.064,1,1,0.25
3,1.313,-1.1,3,3,0.25
1,-1.383,0.828,1,1,0.25
3,0.692,-0.847,3,3,0.25
1,-0.336,1.01,1,1,0.25
1,-1.707,0.221,1,1,0.25
3,0.551,-0.405,3,3,0.25
3,1.037,-0.575,3,3,0.25
2,-1.213,-1.362,2,2,0.25
2,-1.259,-0.332,2,2,0.25
1,-0.633,0.832,1,1,0.25
2,-0.799,-0.304,2,2,0.25
2,-0.538,-1.021,2,2,0.25
2,-0.753,-1.252,2,2,0.25
2,-0.517,-0.659,2,2,0.25
2,-0.313,-0.53,2,2,0.25
1,-0.844,0.506,1,1,0.25
0,0.932,1.136,0,0,0.25
1,-0.951,1.118,1,1,0.25
1,-0.852,0.63,1,1,0.25
3,0.411,-0.174,3,3,0.25
1,-0.503,0.042,1,1,0.25
1,-0.682,1.372,1,1,0.25
3,1.071,-0.664,3,3,0.25
1,-0.505,0.889,1,1,0.25
3,0.931,-1.438,3,3,0.25
1,-0.12,0.697,1,1,0.25
1,-0.543,0.599,1,1,0.25
3,0.636,-0.802,3,3,0.25
1,-0.639,1.246,1,1,0.25
1,-0.466,0.88,1,1,0.25
3,0.756,-1.219,3,3,0.25
3,0.456,-0.698,3,3,0.25
2,-0.737,-0.042,1,2,0.25
1,-1.064,0.085,1,1,0.25
3,0.879,-0.236,3,3,0.25
3,0.573,-1.053,3,3,0.25
3,0.935,-0.049,3,3,0.25
0,0.612,1.236,0,0,0.25
1,-0.812,0.392,1,1,0.25
3,0.934,-0.898,3,3,0.25
2,-0.991,-0.581,2,2,0.25
1,0.169,0.095,3,0,0.25
3,0.842,-0.474,3,3,0.25
3,0.192,-0.703,3,3,0.25
3,0.869,-0.11,3,3,0.25
1,-0.715,0.992,1,1,0.25
3,0.483,-0.728,3,3,0.25
3,1.292,-0.001,3,3,0.25
1,0.156,1.003,1,0,0.25
2,-0.713,-1.145,2,2,0.25
1,-0.761,0.101,1,1,0.25
2,-0.875,-1.139,2,2,0.25
1,-0.538,0.367,1,1,0.25
1,-0.87,0.508,1,1,0.25
1,-0.736,0.895,1,1,0.25
0,0.921,0.386,0,0,0.25
2,-1.006,-0.692,2,2,0.25
1,-0.351,1.045,1,1,0.25
1,-0.653,0.166,1,1,0.25
3,1.176,-0.79,3,3,0.25
1,-0.548,0.112,1,1,0.25
0,0.344,0.787,0,0,0.25
2,-0.735,-0.401,2,2,0.25
3,0.685,-0.449,3,3,0.25
1,-0.733,1.262,1,1,0.25
3,1.215,-0.809,3,3,0.25
1,-0.582,0.517,1,1,0.25
2,-0.63,-0.784,2,2,0.25
1,0.003,0.898,1,0,0.25
3,-0.124,-0.839,2,2,0.25
1,-0.734,0.997,1,1,0.25
1,-0.611,0.29,1,1,0.25
3,0.709,-0.61,3,3,0.25
3,0.945,-0.629,3,3,0.25
1,-0.622,0.363,1,1,0.25
1,-0.869,1.087,1,1,0.25
3,0.77,-0.974,3,3,0.25
1,-0.703,0.87,1,1,0.25
1,-0.919,0.9,1,1,0.25
3,0.421,-0.531,3,3,0.25
3,0.61,-0.937,3,3,0.25
3,0.566,-1.323,3,3,0.25
1,-0.519,0.478,1,1,0.25
3,0.583,-0.177,3,3,0.25
1,-0.71,0.254,1,1,0.25
1,-0.833,0.541,1,1,0.25
0,0.824,1.301,0,0,0.25
1,-0.567,1.143,1,1,0.25
3,0.866,-1.036,3,3,0.25
1,-0.819,0.357,1,1,0.25
3,1.198,-1.245,3,3,0.25
1,-0.317,0.604,1,1,0.25
2,-0.332,-0.748,2,2,0.25
1,-0.42,0.485,1,1,0.25
1,-0.7,0.44,1,1,0.25
0,0.898,1.15,0,0,0.25
3,0.52,-0.639,3,3,0.25
2,-0.165,-0.387,2,2,0.25
3,0.405,-0.041,3,3,0.25
3,0.844,-0.639,3,3,0.25
3,0.354,-0.648,3,3,0.25
3,0.883,-0.902,3,3,0.25
1,-0.648,0.138,1,1,0.25
1,-1.179,0.395,1,1,0.25
2,-1.039,-0.536,2,2,0.25
1,-0.855,0.658,1,1,0.25
3,0.716,-0.981,3,3,0.25
0,0.47,0.303,0,0,0.25
2,-1.257,-1.061,2,2,0.25
3,0.299,-0.663,3,3,0.25
1,-0.806,0.224,1,1,0.25
3,0.525,-0.487,3,3,0.25
1,-0.399,0.965,1,1,0.25
2,-0.628,-0.138,2,2,0.25
3,0.269,0.015,3,0,0.25
2,-0.158,-0.569,2,2,0.25
2,-0.517,-1.106,2,2,0.25
3,0.818,-0.382,3,3,0.25
0,0.786,1.038,0,0,0.25
2,-0.758,-0.633,2,2,0.25
2,-1.098,-0.731,2,2,0.25
3,0.835,-0.62,3,3,0.25
0,0.591,0.701,0,0,0.25
1,-0.725,1.091,1,1,0.25
0,0.455,1.025,0,0,0.25
1,-0.431,0.928,1,1,0.25
3,1.218,-0.733,3,3,0.25
3,0.612,-0.409,3,3,0.25
2,-0.876,-0.406,2,2,0.25
1,-1.03,0.545,1,1,0.25
3,0.825,-1.242,3,3,0.25
1,-0.186,0.672,1,1,0.25
1,-1.009,0.645,1,1,0.25
3,-0.069,-0.164,3,2,0.25
3,0.899,-1.117,3,3,0.25
3,0.817,-0.36,3,3,0.25
2,-0.228,-0.813,2,2,0.25
1,-0.423,0.373,1,1,0.25
1,-0.765,1.177,1,1,0.25
3,0.907,-0.644,3,3,0.25
3,0.743,-1.302,3,3,0.25
1,-1.043,0.316,1,1,0.25
3,0.742,-1.057,3,3,0.25
1,0.214,0.723,0,0,0.25
1,-0.762,0.741,1,1,0.25
3,0.751,-0.744,3,3,0.25
1,-0.52,0.505,1,1,0.25
2,-0.298,-0.768,2,2,0.25
3,1.027,-0.733,3,3,0.25
1,-0.608,0.198,1,1,0.25
1,-0.801,0.937,1,1,0.25
3,0.557,-1.156,3,3,0.25
2,-0.762,-0.413,2,2,0.25
1,-0.501,1.125,1,1,0.25
3,0.638,-0.591,3,3,0.25
2,-1.241,-0.912,2,2,0.25
1,-0.431,0.771,1,1,0.25
2,-0.596,-0.678,2,2,0.25
1,-0.3,0.497,1,1,0.25
3,1.27,-0.656,3,3,0.25
3,0.185,-0.231,3,3,0.25
1,-0.858,0.196,1,1,0.25
3,0.861,-0.443,3,3,0.25
1,-0.86,0.707,1,1,0.25
3,1.853,-0.81,3,3,0.25
1,-0.946,0.886,1,1,0.25
3,0.836,-0.708,3,3,0.25
3,0.236,-1.465,3,3,0.25
3,0.853,-0.77,3,3,0.25
1,-1.026,0.518,1,1,0.25
0,0.328,0.55,0,0,0.25
2,-0.653,-0.515,2,2,0.25
1,-1.172,0.831,1,1,0.25
1,-1.343,1.306,1,1,0.25
3,0.877,-0.633,3,3,0.25
1,-0.758,0.744,1,1,0.25
1,-0.626,0.612,1,1,0.25
1,-0.763,0.692,1,1,0.25
1,-0.849,0.417,1,1,0.25
1,-0.886,0.642,1,1,0.25
1,-0.796,0.592,1,1,0.25
1,-0.619,0.853,1,1,0.25
3,0.358,-0.068,3,3,0.25
0,0.856,1.235,0,0,0.25
1,-1.037,0.828,1,1,0.25
3,1.35,-1.126,3,3,0.25
1,-1.232,0.631,1,1,0.25
3,0.57,-1.39,3,3,0.25
1,-0.842,0.913,1,1,0.25
3,0.517,-0.575,3,3,0.25
1,-1.165,0.471,1,1,0.25
3,0.973,-0.542,3,3,0.25
3,0.196,-0.753,3,3,0.25
3,0.696,-0.815,3,3,0.25
1,-0.211,0.029,1,1,0.25
1,-1.047,0.803,1,1,0.25
1,-0.969,0.793,1,1,0.25
2,0.018,-1.29,3,3,0.25
3,-0.082,-1.045,3,2,0.25
1,-0.141,0.232,1,1,0.25
3,0.908,-0.852,3,3,0.25
1,-0.054,0.698,1,1,0.25
3,0.291,-0.7,3,3,0.25
3,0.525,-0.263,3,3,0.25
1,-0.598,0.48,1,1,0.25
2,-0.789,-0.583,2,2,0.25
1,-0.271,0.453,1,1,0.25
1,-0.895,0.54,1,1,0.25
3,0.685,-0.034,3,3,0.25
3,0.72,-0.824,3,3,0.25
3,1.024,-0.552,3,3,0.25
1,-1.165,1.268,1,1,0.25
2,-1.131,-0.82,2,2,0.25
3,1.016,-0.966,3,3,0.25
3,0.284,-0.674,3,3,0.25
3,0.909,-0.939,3,3,0.25
1,-1.295,0.378,1,1,0.25
3,0.266,-0.464,3,3,0.25
3,1.018,-1.198,3,3,0.25
3,0.353,-1.153,3,3,0.25
2,-0.922,-0.695,2,2,0.25
1,-0.135,0.508,1,1,0.25
3,0.773,-0.052,3,3,0.25
3,0.9,-0.776,3,3,0.25
3,0.586,-0.633,3,3,0.25
3,0.906,-0.462,3,3,0.25
1,-1.213,0.612,1,1,0.25
2,-1.034,-0.564,2,2,0.25
3,0.338,-0.92,3,3,0.25
0,0.559,0.173,0,0,0.25
1,-0.828,0.411,1,1,0.25
1,-1.741,0.851,1,1,0.25
1,-0.511,0.261,1,1,0.25
3,0.603,-0.575,3,3,0.25
1,-0.703,0.167,1,1,0.25
1,-0.496,0.695,1,1,0.25
3,1.196,-0.904,3,3,0.25
3,1.131,-0.547,3,3,0.25
0,0.965,0.624,0,0,0.25
1,-0.644,1.494,1,1,0.25
3,0.533,-0.298,3,3,0.25
1,-1.039,0.7,1,1,0.25
1,-0.596,-0.031,1,2,0.25
1,-0.862,1.051,1,1,0.25
1,-1.069,0.721,1,1,0.25
1,-0.444,0.876,1,1,0.25
2,-0.405,-1.25,2,2,0.25
1,-0.44,0.317,1,1,0.25
3,0.655,-0.511,3,3,0.25
3,0.346,-0.608,3,3,0.25
1,-1.277,0.814,1,1,0.25
3,0.778,-0.962,3,3,0.25
3,0.824,-0.959,3,3,0.25
1,-0.655,0.911,1,1,0.25
1,-1.03,1.574,1,1,0.25
3,0.684,-0.977,3,3,0.25
1,-1.102,1.322,1,1,0.25
3,0.203,-0.696,3,3,0.25
3,0.116,-0.361,3,3,0.25
1,-0.63,0.557,1,1,0.25
1,-0.893,1.291,1,1,0.25
3,0.955,-0.776,3,3,0.25
3,0.723,-0.767,3,3,0.25
3,0.578,-0.565,3,3,0.25
1,-0.887,0.042,1,1,0.25
3,0.216,-0.831,3,3,0.25
2,-0.557,-1.313,2,2,0.25
3,0.264,-0.922,3,3,0.25
1,-0.678,0.602,1,1,0.25
2,-0.12,-0.909,2,2,0.25
1,-0.598,0.359,1,1,0.25
3,0.852,-0.376,3,3,0.25
1,-0.648,0.781,1,1,0.25
1,-0.742,0.931,1,1,0.25
3,1.192,-0.576,3,3,0.25
1,-1.099,0.891,1,1,0.25
3,0.426,-0.796,3,3,0.25
1,-0.817,0.84,1,1,0.25
3,0.916,-0.582,3,3,0.25
3,0.593,-0.71,3,3,0.25
3,0.304,-0.706,3,3,0.25
1,-1.187,1.025,1,1,0.25
3,0.799,-1.228,3,3,0.25
3,0.571,-0.289,3,3,0.25
3,0.421,-1.242,3,3,0.25
1,-1.048,1.251,1,1,0.25
3,0.61,-0.644,3,3,0.25
3,0.993,-0.878,3,3,0.25
1,0.021,0.808,1,0,0.25
1,-0.828,0.409,1,1,0.25
1,-0.328,0.959,1,1,0.25
1,-0.941,0.622,1,1,0.25
1,-0.701,0.561,1,1,0.25
3,0.757,0.336,0,0,0.25
2,-0.431,-0.811,2,2,0.25
3,0.41,-0.395,3,3,0.25
3,1.29,-0.603,3,3,0.25
0,0.109,1.117,1,0,0.25
3,-0.047,-0.796,3,2,0.25
1,-1.034,0.458,1,1,0.25
3,0.583,-0.338,3,3,0.25
1,-0.491,0.419,1,1,0.25
0,1.178,0.889,0,0,0.25
3,1.447,-0.724,3,3,0.25
1,-1.24,0.727,1,1,0.25
1,-0.682,0.43,1,1,0.25
1,-1.11,0.664,1,1,0.25
2,-0.938,-1.016,2,2,0.25
1,-0.385,0.425,1,1,0.25
1,-0.613,0.472,1,1,0.25
2,-0.648,-0.159,2,2,0.25
3,1.23,-0.915,3,3,0.25
0,0.286,0.997,0,0,0.25
1,-0.668,0.611,1,1,0.25
3,0.777,-0.044,3,3,0.25
3,0.837,-0.284,3,3,0.25
1,-0.317,0.754,1,1,0.25
3,0.921,-1.303,3,3,0.25
1,-0.736,0.769,1,1,0.25
3,0.483,-0.708,3,3,0.25
1,-0.459,1.387,1,1,0.25
2,-0.823,-1.653,2,2,0.25
0,1.01,0.328,0,0,0.25
3,0.639,-0.61,3,3,0.25
1,-0.563,0.981,1,1,0.25
1,-1.158,0.552,1,1,0.25
3,0.546,-0.684,3,3,0.25
3,0.795,-0.794,3,3,0.25
1,-0.656,0.341,1,1,0.25
1,-1.317,0.454,1,1,0.25
1,-1.501,0.638,1,1,0.25
1,-0.536,0.286,1,1,0.25
3,0.854,-1.231,3,3,0.25
2,-1.081,-0.351,2,2,0.25
3,1.068,-0.794,3,3,0.25
3,0.889,-0.269,3,3,0.25
1,-0.622,0.592,1,1,0.25
1,-1.169,0.812,1,1,0.25
3,0.839,-0.838,3,3,0.25
3,1.079,-0.389,3,3,0.25
1,-0.706,0.349,1,1,0.25
1,-1.12,0.201,1,1,0.25
3,1.527,-1.203,3,3,0.25
2,-0.86,-0.945,2,2,0.25
3,0.847,0.058,3,0,0.25
3,0.3,-0.588,3,3,0.25
2,-0.469,-0.405,2,2,0.25
1,-0.921,-0.104,2,2,0.25
3,0.455,-0.385,3,3,0.25
0,0.551,0.74,0,0,0.25
1,-0.012,1.134,1,1,0.25
3,1.046,-0.607,3,3,0.25
2,-0.446,-0.53,2,2,0.25
3,0.575,-0.465,3,3,0.25
2,-1.15,-0.452,2,2,0.25
1,-0.86,1.024,1,1,0.25
1,-0.442,0.456,1,1,0.25
1,-0.917,0.607,1,1,0.25
2,-0.13,-1.376,2,2,0.25
3,0.894,-0.406,3,3,0.25
3,1.073,-1.24,3,3,0.25
1,-0.524,0.955,1,1,0.25
3,0.527,-0.496,3,3,0.25
3,0.474,-0.181,3,3,0.25
3,1.051,-0.889,3,3,0.25
3,0.333,0.048,3,0,0.25
1,-1.043,0.682,1,1,0.25
1,-0.214,0.79,1,1,0.25
3,0.694,-1.303,3,3,0.25
3,0.81,-0.83,3,3,0.25
3,1.178,-0.965,3,3,0.25
1,-0.72,0.908,1,1,0.25
3,0.656,-1.132,3,3,0.25
1,-0.556,0.496,1,1,0.25
1,-0.626,1.004,1,1,0.25
2,-0.82,-1.762,2,2,0.25
3,0.715,-0.383,3,3,0.25
1,-0.882,0.551,1,1,0.25
1,-1.085,0.598,1,1,0.25
1,-1.026,0.552,1,1,0.25
3,0.879,-0.263,3,3,0.25
0,0.762,0.928,0,0,0.25
3,1.013,-0.597,3,3,0.25
3,0.605,-0.856,3,3,0.25
1,-0.526,0.741,1,1,0.25
1,-1.165,0.234,1,1,0.25
3,0.047,-0.142,3,3,0.25
1,0.145,0.924,1,0,0.25
1,-0.194,1.29,1,1,0.25
1,-0.577,1.411,1,1,0.25
3,0.652,-1.228,3,3,0.25
3,0.914,0.179,0,0,0.25
2,-1.248,-1.116,2,2,0.25
3,0.127,-0.666,3,3,0.25
3,0.98,-0.59,3,3,0.25
3,0.895,-0.321,3,3,0.25
3,0.909,-0.513,3,3,0.25
1,-0.647,1.118,1,1,0.25
1,-0.643,1.545,1,1,0.25
3,0.495,-0.654,3,3,0.25
1,-0.898,1.138,1,1,0.25
0,1.192,0.668,0,0,0.25
1,-0.586,0.391,1,1,0.25
1,-0.4,0.924,1,1,0.25
1,-1.075,1.072,1,1,0.25
1,-0.327,1.455,1,1,0.25
2,-0.624,-0.612,2,2,0.25
0,0.209,1.085,0,0,0.25
1,-0.743,0.381,1,1,0.25
1,-0.9,0.621,1,1,0.25
3,0.552,-0.749,3,3,0.25
1,-0.763,0.902,1,1,0.25
2,-0.457,-0.804,2,2,0.25
1,-0.547,0.621,1,1,0.25
1,-0.573,1.196,1,1,0.25
3,0.616,-1.017,3,3,0.25
